,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
3124,300506,名家汇,-0.09,-142.86,,-2.93,,-5813.47,-182.82,,04-27
3125,300539,横河模具,-0.01,-150.0,,-0.62,,-304.01,-184.08,,04-27
3126,2890,弘宇股份,0.0,-89.0,,0.04,,22.24,-87.77,,04-27
3161,600513,联环药业,0.07,16.67,,1.92,,1913.62,14.75,,04-25
3162,300413,芒果超媒,0.27,-35.71,,5.32,,47987.14,14.82,,04-25
3163,300743,天地数码,-0.03,-124.0,,-0.64,,-247.46,-136.03,,04-25
3164,603776,永安行,0.15,-28.57,,1.04,,2831.16,0.24,,04-25
3165,2443,金洲管道,0.08,0.0,,1.75,,4304.13,1.07,,04-25
3166,600169,太原重工,-0.05,-1142.86,,-4.0,,-13099.63,-1142.76,,04-25
3167,300478,杭州高新,-0.1,-525.32,,-5.03,,-1255.41,-526.06,,04-25
3168,603203,快克股份,0.22,0.0,,3.43,,3465.04,0.83,,04-25
3169,300202,聚龙股份,0.02,6.88,,0.58,,937.68,6.5,,04-25
3170,300543,朗科智能,0.16,-6.81,,2.54,,1952.9,-5.21,,04-25
3171,2948,青岛银行,0.12,0.0,5.09,2.47,,55476.8,9.41,,04-25
3172,2315,焦点科技,-0.07,-125.0,,-0.96,,-2033.02,-131.03,,04-25
3173,2639,雪人股份,-0.04,-1394.12,,-1.3,,-2964.6,-1393.06,,04-25
3174,300642,透景生命,-0.21,-224.12,,-1.65,,-1907.57,-221.21,,04-25
3175,2384,东山精密,0.13,8.33,,2.39,,20777.97,4.43,,04-25
3176,600118,中国卫星,0.04,-33.33,,0.84,,4762.18,-26.83,,04-25
3177,2093,国脉科技,0.01,-60.85,,0.42,,1400.89,-60.86,,04-25
3178,300402,宝色股份,0.01,-60.59,,0.25,,162.25,-60.51,,04-25
3179,2125,湘潭电化,0.01,-80.0,,0.42,,506.78,-71.91,,04-25
3180,300150,世纪瑞尔,-0.03,-250.0,,-0.96,,-1948.64,-314.68,,04-25
3181,2506,协鑫集成,-0.03,-550.0,,-3.18,,-13927.23,-539.44,,04-25
3182,2841,视源股份,0.25,-13.79,,3.22,,16163.03,-14.23,,04-25
3183,2215,诺普信,0.15,-3.26,,5.59,,13067.79,-4.81,,04-25
3184,63,中兴通讯,0.18,-14.29,8.95,2.23,0.08,77998.8,-9.58,,04-25
3185,601168,西部矿业,0.03,-70.0,,0.7,,7085.14,-70.75,,04-25
3186,2232,启明信息,0.01,-31.17,,0.36,,431.68,-31.56,,04-25
3187,603979,金诚信,0.16,14.29,,2.21,,9534.37,21.32,,04-25
3188,600318,新力金融,0.01,-75.0,,0.36,,455.99,-78.3,,04-25
3189,601518,吉林高速,-0.03,-200.0,,-1.29,,-4677.86,-217.8,,04-25
3190,688028,沃尔德,0.14,,,1.26,,1099.69,-22.39,,04-25
3191,990,诚志股份,-0.13,-276.41,,-0.97,,-15548.18,-275.84,,04-25
3192,576,甘化科工,0.02,-64.86,,0.77,,864.88,-64.79,,04-25
3193,300329,海伦钢琴,0.01,-80.77,,0.22,,215.37,-83.52,,04-25
3194,603615,茶花股份,0.03,-62.5,,0.5,,694.7,-65.6,,04-25
3195,300345,华民股份,-0.01,-200.0,,-0.5,,-246.37,-196.9,,04-25
3196,600475,华光环能,0.29,0.83,,2.73,,16291.35,0.84,,04-25
3197,300689,澄天伟业,0.03,-66.67,,0.3,,182.32,-70.2,,04-25
3198,2075,沙钢股份,0.04,-1.98,,1.96,,9827.43,-1.99,,04-25
3199,2398,垒知集团,0.08,-38.46,,1.85,,5290.49,-40.8,,04-25
3200,300400,劲拓股份,0.14,-450.0,,6.14,,3417.98,-439.35,,04-25
3201,600535,天士力,0.2,-34.2,,2.61,,29486.55,-34.21,,04-25
3202,300416,苏试试验,-0.01,-133.33,,-0.14,,-116.83,-134.2,,04-25
3203,300107,建新股份,0.05,-74.75,,1.57,,2769.39,-74.49,,04-25
3204,2172,澳洋健康,-0.16,128.57,,-9.02,,-12184.47,126.38,,04-25
3205,300497,富祥药业,0.31,29.17,,5.35,,8380.94,56.88,,04-25
3206,300238,冠昊生物,0.04,0.0,,1.61,,1154.97,17.38,,04-25
3207,503,国新健康,-0.08,42.96,,-5.99,,-7118.24,43.04,,04-25
3208,958,东方能源,0.06,-33.33,,2.08,,32150.49,221.6,,04-25
3209,601619,嘉泽新能,0.02,-0.85,,1.44,,4824.0,6.25,,04-25
3210,688037,芯源微,-0.09,-35.71,,-1.05,,-786.94,-12.81,,04-25
3211,300318,博晖创新,-0.02,114.29,,-1.31,,-1345.37,114.17,,04-25
3212,2350,北京科锐,-0.09,-738.36,,-2.62,,-4593.4,-743.76,,04-25
3213,300350,华鹏飞,0.0,-94.0,,0.19,,83.56,-93.87,,04-25
3214,300678,中科信息,0.01,58.82,,0.16,,97.32,58.0,,04-25
3215,2691,冀凯股份,-0.01,-280.0,,-0.27,,-243.76,-262.95,,04-25
3216,300694,蠡湖股份,0.17,21.43,,2.93,,3622.1,21.88,,04-25
3217,655,金岭矿业,0.05,4.0,,1.2,,3102.61,4.64,,04-25
3218,600866,星湖科技,0.04,-17.58,,2.1,,3223.09,-13.02,,04-25
3219,603041,美思德,0.21,31.25,,2.59,,2088.35,29.14,,04-25
3220,300405,科隆股份,-0.05,-203.8,,-1.5,,-1216.98,-251.79,,04-25
3221,300421,力星股份,0.03,-78.7,,0.44,,697.36,-61.33,,04-25
3222,600561,江西长运,-0.67,-6800.0,,-14.53,,-15903.48,-7017.22,,04-25
3223,300128,锦富技术,-0.02,-1541.67,,-1.59,,-1895.96,-1529.02,,04-25
3224,300454,深信服,-0.48,433.33,,-4.55,,-19369.47,452.25,,04-25
3225,300823,建科机械,0.22,-8.33,,2.98,,1574.81,-6.08,,04-25
3226,2835,同为股份,0.03,-175.0,,1.04,,716.87,-192.95,,04-25
3227,300194,福安药业,0.06,0.0,,1.7,,6839.7,-7.7,,04-25
3228,877,天山股份,-0.03,-118.14,,-0.31,,-2981.83,-118.16,,04-25
3229,2226,江南化工,0.02,-67.72,,0.38,,2289.88,-67.65,,04-25
3230,2550,千红制药,-0.02,-130.01,,-1.09,,-2535.44,-128.37,,04-25
3231,300552,万集科技,0.76,-606.67,,4.82,,8130.61,-606.53,,04-25
3232,2566,益盛药业,0.06,27.25,,1.11,,2148.36,27.34,,04-25
3233,2582,好想你,0.06,-76.92,,0.85,,2917.42,-78.03,,04-25
3234,603379,三美股份,0.23,-60.34,,2.0,,9988.96,-54.01,,04-25
3235,300259,新天科技,0.02,0.0,,1.33,,2917.76,30.67,,04-25
3236,600351,亚宝药业,0.05,-46.82,,1.48,,3998.58,-46.83,,04-25
3237,600000,浦发银行,0.56,5.66,17.56,3.28,3.15,1736100.0,5.48,,04-25
3238,300323,华灿光电,-0.07,-46.15,,-1.57,,-7514.11,-48.28,,04-25
3239,2339,积成电子,-0.12,0.0,,-3.42,,-6012.33,22.44,,04-25
3240,601999,出版传媒,-0.03,-200.0,,-0.72,,-1618.79,-186.52,,04-25
3241,600841,上柴股份,0.02,-26.67,,0.49,,1868.56,-28.28,,04-25
3242,300432,富临精工,0.17,149.03,,4.63,,8285.63,149.09,,04-25
3243,600171,上海贝岭,0.06,-57.14,,1.26,,3861.65,-60.68,,04-25
3244,2187,广百股份,-0.11,-168.75,,-1.32,,-3610.16,-166.01,,04-25
3245,300562,乐心医疗,0.03,200.0,,0.88,,504.64,104.6,,04-25
3246,300253,卫宁健康,0.01,-79.61,,0.31,,1174.81,-79.56,,04-25
3247,300579,数字认证,-0.04,-178.55,,-1.17,,-777.3,-217.75,,04-25
3248,300666,江丰电子,0.08,60.0,,2.56,,1672.67,55.65,,04-25
3249,688200,华峰测控,0.7,27.27,,3.77,,3582.52,54.18,,04-25
3250,300061,旗天科技,-0.05,-162.5,,-1.47,,-3059.43,-153.65,,04-25
3251,300127,银河磁体,0.11,-8.33,,2.73,,3483.02,-6.25,,04-25
3252,600977,中国电影,-0.12,-164.21,,-1.91,,-22718.13,-163.95,,04-25
3253,300160,秀强股份,0.05,6.2,,3.22,,3281.21,11.08,,04-25
3254,300193,佳士科技,0.06,0.0,,1.22,,2870.28,-2.98,,04-25
3255,600272,开开实业,0.01,-66.67,,0.45,,230.31,-66.61,,04-25
3256,300534,陇神戎发,0.0,-96.82,,0.03,,20.91,-96.87,,04-25
3257,2885,京泉华,0.03,-50.0,,0.79,,618.72,-19.28,,04-25
3258,603990,麦迪科技,-0.15,200.0,,-3.36,,-1642.7,300.69,,04-25
3259,600309,万华化学,0.44,-50.56,,3.2,,137708.86,-50.74,,04-25
3260,300242,佳云科技,0.0,-94.33,,0.1,,105.31,-95.17,,04-25
3261,603386,广东骏亚,-0.04,-144.44,,-0.99,,-995.31,-157.88,,04-25
3262,688008,澜起科技,0.23,,,3.5,,26298.83,16.5,,04-25
3263,300638,广和通,0.39,22.95,,3.91,,5204.51,35.37,,04-25
3264,2067,景兴纸业,0.04,-42.86,,0.99,,4337.6,-41.8,,04-25
3265,686,东北证券,0.14,-41.67,,2.12,,33379.78,-41.22,,04-25
3266,600126,杭钢股份,0.04,-69.23,,0.75,,14245.14,-67.47,,04-25
3267,300082,奥克股份,0.02,-79.88,,0.36,,1153.94,-79.94,,04-25
3268,300425,中建环能,0.03,14.77,,1.34,,2292.98,15.66,,04-25
3269,600165,新日恒力,0.0,-128.21,,0.17,,152.8,-128.5,,04-25
3270,2132,恒星科技,0.0,-61.6,,0.22,,603.98,-60.88,,04-25
3271,600566,济川药业,0.57,-8.95,,7.33,,46417.31,-9.02,,04-25
3272,600184,光电股份,-0.04,-500.0,,-0.79,,-1873.84,-553.85,,04-25
3273,300792,壹网壹创,0.59,9.26,,3.62,,4732.71,46.09,,04-25
3274,603168,莎普爱思,0.0,-98.33,,0.03,,41.7,-97.86,,04-25
3275,2181,粤传媒,0.01,-66.67,,0.19,,756.39,-66.51,,04-25
3276,300490,华自科技,-0.06,-700.0,,-0.85,,-1448.93,-490.62,,04-25
3277,601020,华钰矿业,0.01,-87.5,,0.29,,241.11,-87.08,,04-25
3278,603277,银都股份,0.12,-14.29,,2.36,,4866.68,-15.49,,04-25
3279,2538,司尔特,0.09,41.67,,1.57,,6081.28,41.24,,04-25
3280,600278,东方创业,0.01,-94.74,,0.12,,531.8,-94.68,,04-25
3281,300214,日科化学,0.13,116.67,,3.18,,5627.76,113.63,,04-25
3282,151,中成股份,0.02,1173.68,,0.75,,715.26,1142.48,,04-25
3283,601222,林洋能源,0.08,-11.11,,1.27,,13166.53,-15.04,,04-25
3284,300556,丝路视觉,-0.12,-14.29,,-2.75,,-1393.09,-10.46,,04-25
3285,300594,朗进科技,0.12,-58.62,,1.32,,1085.92,-43.04,,04-25
3286,600750,江中药业,0.25,-16.67,,3.62,,13142.49,3.44,,04-25
3287,300316,晶盛机电,0.1,0.0,,2.91,,13423.71,6.27,,04-25
3288,2332,仙琚制药,0.07,16.67,,2.26,,6735.46,16.11,,04-25
3289,300348,长亮科技,0.0,-76.81,,0.18,,182.01,-72.68,,04-25
3290,300676,华大基因,0.35,40.0,,3.19,,14001.89,42.59,,04-25
3291,600497,驰宏锌锗,0.03,-51.4,,1.18,,17677.95,-51.36,,04-25
3292,603727,博迈科,0.05,150.0,,0.45,,1042.25,178.05,,04-25
3293,2758,浙农股份,0.02,-50.0,,0.58,,387.07,-49.97,,04-25
3294,2476,宝莫股份,0.01,49.12,,0.64,,518.12,47.59,,04-25
3295,601066,中信建投,0.25,31.58,,3.98,,195080.29,31.11,,04-25
3296,300511,雪榕生物,0.4,29.03,,9.3,,16980.59,24.66,,04-25
3297,603288,海天味业,0.6,9.09,,9.27,,161262.89,9.17,,04-25
3298,158,常山北明,-0.06,595.51,,-1.69,,-9894.96,575.71,,04-25
3299,601595,上海电影,-0.19,-258.33,,-2.89,,-7089.89,-253.62,,04-25
3300,300697,电工合金,0.07,-53.78,,1.8,,1500.39,-53.81,,04-25
3301,600864,哈投股份,0.07,-68.02,,1.12,,14822.88,-68.32,,04-25
3302,300076,GQY视讯,0.01,-150.0,,0.45,,459.9,-155.21,,04-25
3303,603711,香飘飘,-0.21,-275.0,,-3.4,,-8556.87,-264.67,,04-25
3304,2110,三钢闽光,0.21,-65.14,,2.65,,50363.54,-47.62,,04-25
3305,600559,老白干酒,0.07,-58.82,,1.98,,6573.84,-44.05,,04-25
3306,300126,锐奇股份,0.01,-200.0,,0.35,,342.54,-193.18,,04-25
3307,2142,宁波银行,0.71,9.23,16.2,4.53,,400174.1,18.12,,04-25
3308,300142,沃森生物,-0.01,-145.21,,-0.37,,-1811.77,-145.18,,04-25
3309,600993,马应龙,0.25,-19.35,,4.19,,10937.26,-17.67,,04-25
3310,300500,启迪设计,0.0,-96.9,,0.04,,53.86,-95.99,,04-25
3311,601088,中国神华,0.49,-22.12,18.2,2.75,1.51,980700.0,-22.09,,04-25
3312,50,深天马A,0.15,4.1,,1.12,,30133.9,4.1,,04-25
3313,603966,法兰泰克,0.03,50.0,,0.34,,623.64,76.0,,04-25
3314,2548,金新农,0.16,-633.33,,3.53,,6839.54,-723.36,,04-25
3315,2901,大博医疗,0.22,4.76,,5.05,,8919.05,7.85,,04-25
3316,915,山大华特,0.21,110.0,,2.82,,4956.41,107.21,,04-25
3317,300566,激智科技,0.12,71.43,,2.61,,1795.25,68.85,,04-25
3318,601377,兴业证券,0.04,-72.84,,0.78,,27132.39,-72.83,,04-25
3320,300273,和佳医疗,-0.04,-152.12,,-1.16,,-2931.63,-152.11,,04-25
3321,300632,光莆股份,0.12,-29.41,,2.78,,2250.1,-12.8,,04-25
3322,2045,国光电器,0.01,0.0,,0.32,,614.09,30.36,,04-25
3323,300681,英搏尔,-0.06,-71.42,,-0.84,,-470.17,-71.42,,04-25
3324,666,经纬纺机,0.07,-71.8,,0.58,,5134.04,-71.8,,04-25
3325,603027,千禾味业,0.15,-2.45,,4.32,,7039.62,39.33,,04-25
3326,300065,海兰信,-0.04,-153.51,,-0.87,,-1567.05,-153.62,,04-25
3327,600125,铁龙物流,0.11,13.68,,2.32,,14089.45,13.75,,04-25
3328,2821,凯莱英,0.47,17.5,,3.48,,10802.99,17.34,,04-25
3329,14,沙河股份,0.04,-214.93,,0.81,,776.68,-214.88,,04-25
3330,600636,国新文化,0.04,-1676.0,,0.58,,1760.19,-1645.15,,04-25
3331,600674,川投能源,0.12,-29.41,,1.92,,52537.54,-29.02,,04-25
3332,600313,农发种业,-0.01,30.14,,-0.71,,-1025.38,30.27,,04-25
3333,948,南天信息,-0.15,-27.11,,-2.91,,-4706.98,-5.23,,04-25
3334,2278,神开股份,-0.01,-150.0,,-0.25,,-280.89,-136.69,,04-25
3335,967,盈峰环境,0.05,-33.33,,0.92,,14368.91,-39.26,,04-25
3336,603515,欧普照明,-0.01,-109.09,,-0.25,,-711.36,-108.26,,04-25
3337,2634,棒杰股份,0.03,200.0,,1.79,,1239.72,194.0,,04-25
3338,300310,宜通世纪,0.01,-75.0,,0.25,,441.44,-74.58,,04-25
3339,688090,瑞松科技,0.25,108.33,,2.19,,1426.09,143.29,,04-25
3340,600779,水井坊,0.39,-12.58,,8.65,,19093.89,-12.64,,04-25
3341,2017,东信和平,0.01,-42.7,,0.34,,472.9,-42.61,,04-25
3342,300654,世纪天鸿,-0.02,-200.0,,-0.61,,-285.85,-222.08,,04-25
3343,2683,宏大爆破,0.05,21.74,,1.08,,3562.43,21.71,,04-25
3360,723,美锦能源,-0.01,-111.11,,-0.56,,-5886.57,-115.74,,04-25
3361,603192,汇得科技,0.17,-32.0,,1.46,,1772.34,-32.67,,04-25
3362,300162,雷曼光电,0.01,-59.14,,0.55,,500.5,-58.72,,04-25
3363,848,承德露露,0.19,-17.39,,8.15,,18220.65,-17.97,,04-25
3364,300553,集智股份,-0.03,-150.0,,-0.38,,-125.71,-146.04,,04-25
3365,600409,三友化工,-0.1,-210.74,,-1.91,,-21292.23,-210.81,,04-25
3366,300324,旋极信息,-0.02,-127.35,,-0.76,,-3978.56,-146.0,,04-25
3367,600436,片仔癀,0.78,16.42,,6.83,,46781.35,15.69,,04-25
3368,600814,杭州解百,-0.0,-100.08,,-0.0,,-5.23,-100.08,,04-25
3369,300030,阳普医疗,0.04,300.0,,1.3,,1097.82,143.35,,04-25
3370,600088,中视传媒,-0.08,-192.22,,-2.69,,-3283.96,-191.77,,04-25
3371,300395,菲利华,0.05,-48.93,,0.85,,1613.04,-42.02,,04-25
3372,300084,海默科技,-0.07,50.94,,-1.48,,-2792.56,50.83,,04-25
3373,603722,阿科力,0.12,50.0,,1.97,,1075.82,46.23,,04-25
3374,300741,华宝股份,0.44,-8.33,,3.4,,26902.32,-8.28,,04-25
3375,300118,东方日升,0.2,-41.18,,2.12,,17623.32,-41.91,,04-25
3376,300460,惠伦晶体,-0.05,-37.7,,-1.49,,-774.93,-38.09,,04-25
3377,2807,江阴银行,0.1,-11.85,,1.77,,21007.2,8.36,,04-25
3457,601901,方正证券,0.05,-28.57,4.7,0.98,1.06,37885.92,-35.53,,04-25
3458,2371,北方华创,0.05,24.14,,0.45,,2648.65,33.01,,04-25
3466,2166,莱茵生物,0.03,50.0,,0.92,,1626.79,51.9,,04-24
3467,856,冀东装备,-0.01,107.25,,-0.96,,-324.02,105.94,,04-24
3468,600655,豫园股份,0.08,-19.23,,1.03,,32523.61,-19.1,,04-24
3469,2231,奥维通信,-0.0,-59.72,,-0.17,,-104.23,-59.27,,04-24
3470,153,丰原药业,0.07,29.25,,1.6,,2138.98,29.26,,04-24
3471,600316,洪都航空,-0.02,-74.25,,-0.24,,-1167.41,-74.27,,04-24
3472,300050,世纪鼎利,-0.01,-133.33,,-0.22,,-534.67,-135.7,,04-24
3473,600510,黑牡丹,0.21,320.0,,2.51,,21261.9,291.63,,04-24
3474,2117,东港股份,0.07,-64.84,,2.26,,3737.67,-47.27,,04-24
3475,603129,春风动力,0.44,175.0,,5.53,,5781.74,169.7,,04-24
3476,2171,楚江新材,-0.07,-218.33,,-1.74,,-9416.35,-230.9,,04-24
3477,2494,华斯股份,-0.02,-376.81,,0.14,,-738.17,-379.23,,04-24
3478,603238,诺邦股份,0.41,215.38,,5.36,,4906.0,225.71,,04-24
3479,603289,泰瑞机器,0.05,-44.44,,1.34,,1391.43,-44.9,,04-24
3480,600509,天富能源,0.03,-29.27,,0.62,,3806.56,-29.36,,04-24
3481,300721,怡达股份,-0.08,-383.74,,-0.78,,-652.44,-379.08,,04-24
3482,2805,丰元股份,0.01,-87.18,,0.2,,103.94,-86.21,,04-24
3483,300474,景嘉微,0.08,14.29,,1.07,,2547.09,23.76,,04-24
3484,2186,全聚德,-0.29,-931.59,,-6.07,,-8850.1,-931.66,,04-24
3485,600265,ST景谷,-0.06,-6200.0,,-22.35,,-787.73,-5200.5,,04-24
3486,300236,上海新阳,0.03,5.49,,0.67,,1006.47,59.45,,04-24
3487,601360,三六零,0.05,-50.0,,1.25,,35985.8,-44.42,,04-24
3488,601566,九牧王,0.11,-76.6,,1.47,,6313.38,-76.67,,04-24
3489,2931,锋龙股份,0.13,14.94,,2.14,,1162.41,14.97,,04-24
3490,2624,完美世界,0.48,29.73,,6.25,,61430.01,26.41,,04-24
3491,601998,中信银行,0.3,11.11,9.44,3.22,-1.49,1445300.0,9.36,,04-24
3492,300365,恒华科技,0.01,-57.27,,0.27,,585.62,-35.87,,04-24
3493,2706,良信股份,0.06,5.45,,2.41,,4549.82,5.26,,04-24
3494,300709,精研科技,0.18,-1000.0,,1.14,,1638.63,-1183.26,,04-24
3495,300398,飞凯材料,0.1,-41.18,,2.37,,5238.24,-28.85,,04-24
3496,2428,云南锗业,0.0,100.0,,0.09,,122.96,37.66,,04-24
3497,300780,德恩精工,0.12,0.0,,1.78,,1749.6,33.68,,04-24
3498,761,本钢板材,0.05,-28.57,,0.91,,17799.86,-34.46,,04-24
3499,300463,迈克生物,0.14,-36.32,,2.39,,7553.85,-36.21,,04-24
3500,600987,航民股份,0.07,-58.33,,1.71,,7414.91,-40.9,,04-24
3501,2515,金字火腿,0.05,66.67,,3.65,,4888.5,53.34,,04-24
3502,603321,梅轮电梯,-0.01,-200.0,,-0.23,,-247.31,-157.08,,04-24
3503,2937,兴瑞科技,0.08,-60.19,,2.64,,2459.78,-36.14,,04-24
3504,603501,韦尔股份,0.53,381.82,,5.34,,44510.91,771.59,,04-24
3505,2972,科安达,0.11,-8.33,,1.83,,1918.55,17.53,,04-24
3506,565,渝三峡A,0.0,-87.33,,0.15,,166.89,-85.52,,04-24
3507,603606,东方电缆,0.12,20.0,,3.69,,8050.06,62.9,,04-24
3508,2763,汇洁股份,0.05,-84.48,,0.94,,1750.85,-84.66,,04-24
3509,603856,东宏股份,0.14,-12.5,,2.06,,3548.69,-11.71,,04-24
3510,300505,川金诺,0.16,20.67,,1.7,,1590.18,29.12,,04-24
3511,404,长虹华意,0.01,-37.23,,0.25,,818.08,-37.56,,04-24
3512,300246,宝莱特,0.28,152.08,,7.16,,4064.94,151.94,,04-24
3513,2601,龙蟒佰利,0.44,37.5,,65.75,,90125.75,44.68,10派9,04-24
3514,603444,吉比特,4.5,50.5,,9.96,,32219.59,50.95,,04-24
3515,600372,中航电子,0.04,-300.0,,0.95,,7488.99,-299.97,,04-24
3516,300637,扬帆新材,-0.01,-103.33,,-0.4,,-312.64,-108.56,,04-24
3517,635,英力特,-0.06,-250.0,,-0.71,,-1895.97,-251.91,,04-24
3518,300048,合康新能,-0.01,-151.6,,-0.48,,-1083.87,-151.18,,04-24
3519,688299,长阳科技,0.12,50.0,,2.16,,3518.81,116.75,,04-24
3520,300702,天宇股份,0.93,32.86,,7.85,,16649.19,29.91,,04-24
3521,300720,海川智能,0.07,-32.3,,1.52,,731.17,30.03,,04-24
3522,2438,江苏神通,0.08,-18.73,,2.06,,4110.51,-18.73,,04-24
3523,300457,赢合科技,0.41,115.79,,4.74,,15311.61,116.53,,04-24
3524,2861,瀛通通讯,0.03,-40.0,,0.4,,414.06,-31.19,,04-24
3525,603982,泉峰汽车,0.06,-51.77,,0.83,,1226.83,-35.65,,04-24
3526,2895,川恒股份,0.06,392.97,,1.26,,2522.16,394.05,,04-24
3527,300609,汇纳科技,-0.08,-184.76,,-1.31,,-771.35,-184.97,,04-24
3528,688098,申联生物,0.12,,,3.61,,4712.89,34.3,,04-24
3529,2655,共达电声,-0.01,-377.78,,-0.93,,-483.03,-470.85,,04-24
3530,2023,海特高新,-0.06,-221.73,,-1.35,,-4790.12,-221.65,,04-24
3531,300020,银江股份,0.08,-11.11,,1.68,,5562.19,-7.51,,04-24
3532,2039,黔源电力,0.17,654.02,,1.8,,5158.92,652.58,,04-24
3533,300037,新宙邦,0.26,52.94,,2.98,,9874.91,59.04,,04-24
3534,300761,立华股份,-0.49,-272.04,,-2.93,,-19683.97,-284.59,,04-24
3535,300152,科融环境,-0.03,-126.75,,-2.9,,-2289.6,-126.07,,04-24
3536,603298,杭叉集团,0.25,8.7,,3.49,,15229.64,5.22,,04-24
3537,601199,江南水务,0.04,0.0,,1.22,,3580.68,-1.86,,04-24
3538,603320,迪贝电气,0.14,16.67,,2.05,,1424.1,21.53,,04-24
3539,2900,哈三联,0.1,-41.18,,1.73,,3198.98,-40.25,,04-24
3540,300619,金银河,-0.23,-480.83,,-2.42,,-1706.35,-513.74,,04-24
3541,300308,中际旭创,0.2,-9.09,,2.19,,15366.19,54.43,,04-24
3542,300340,科恒股份,0.04,-63.52,,0.56,,813.3,-63.5,,04-24
3543,601985,中国核电,0.07,-24.72,,2.05,,103629.71,-25.32,,04-24
3544,600511,国药股份,0.31,-17.93,,2.18,,23197.25,-19.02,,04-24
3545,603803,瑞斯康达,-0.11,-210.0,,-2.0,,-4756.83,-214.08,,04-24
3546,603868,飞科电器,0.3,-21.05,,4.8,,12931.47,-20.85,,04-24
3547,300541,先进数通,0.05,-13775.0,,1.15,,990.94,-14656.43,,04-24
3548,155,川能动力,0.1,-16.67,,3.65,,13105.58,-15.83,,04-24
3549,601226,华电重工,-0.06,145.83,,-1.88,,-6746.53,142.74,,04-24
3550,2892,科力尔,0.11,-58.78,,2.28,,1582.43,-29.24,,04-24
3551,2053,云南能投,0.16,-12.76,,2.95,,11965.73,-12.75,,04-24
3552,688228,开普云,0.02,-50.0,,0.43,,100.51,-50.76,,04-24
3553,300711,广哈通信,-0.06,178.0,,-1.69,,-961.55,191.74,,04-24
3554,2795,永和智控,0.04,-47.15,,1.27,,777.74,-47.15,,04-24
3555,300481,濮阳惠成,0.13,18.18,,3.84,,3388.59,16.57,,04-24
3556,863,三湘印象,0.03,-89.29,,0.69,,4074.6,-89.31,,04-24
3557,2253,川大智胜,0.01,-27.03,,0.22,,305.27,-26.98,,04-24
3558,2302,西部建设,-0.09,200.0,,-1.54,,-10906.5,153.26,,04-24
3559,2969,嘉美包装,-0.02,-166.88,,-0.95,,-1961.6,-174.29,,04-24
3560,2318,久立特材,0.09,10.79,,2.3,,7954.55,10.83,,04-24
3561,2334,英威腾,0.01,-83.14,,0.28,,432.74,-83.03,,04-24
3562,601958,金钼股份,0.02,0.0,,0.59,,7733.7,-0.45,,04-24
3563,603713,密尔克卫,0.34,23.93,,3.64,,5314.44,25.8,,04-24
3564,300438,鹏辉能源,0.07,-56.25,,0.86,,2018.25,-55.5,,04-24
3565,2145,中核钛白,0.1,42.86,,4.82,,16202.51,50.12,,04-24
3566,2484,江海股份,0.05,1.82,,1.19,,4117.27,2.12,,04-24
3567,2818,富森美,0.21,-50.0,,3.18,,15970.03,-13.84,,04-24
3568,600216,浙江医药,0.15,7.14,,1.87,,14843.78,11.64,,04-24
3569,603323,苏农银行,0.13,-13.33,6.58,2.08,,24251.9,10.96,,04-24
3570,401,冀东水泥,-0.25,-845.45,,-2.72,,-28097.27,-725.68,,04-24
3571,600724,宁波富达,0.02,-79.68,,1.12,,3294.97,-79.68,,04-24
3572,300618,寒锐钴业,0.08,-127.59,,1.26,,2275.34,-141.13,,04-24
3573,2014,永新股份,0.1,0.0,,2.71,,4931.5,-3.3,,04-24
3574,600435,北方导航,-0.01,333.33,,-0.72,,-1551.38,339.07,,04-24
3575,688202,美迪西,0.25,0.0,,1.52,,1525.8,30.17,,04-24
3586,300727,润禾材料,0.06,-45.45,,1.3,,738.86,-46.63,,04-24
3587,2776,柏堡龙,0.11,-26.67,,2.3,,5654.57,7.07,,04-24
3588,2461,珠江啤酒,0.01,-31.34,,0.24,,2040.96,-31.06,,04-24
3593,2880,卫光生物,0.29,17.32,,2.16,,3168.16,17.43,,04-24
3594,300546,雄帝科技,-0.1,-242.86,,-1.57,,-1333.57,-236.85,,04-24
3595,2915,中欣氟材,0.06,1.78,,0.76,,812.06,29.15,,04-24
3596,300285,国瓷材料,0.12,-36.84,,3.1,,11506.31,-3.98,,04-24
3597,300611,美力科技,-0.01,-119.8,,-0.31,,-116.44,-112.46,,04-24
3598,603528,多伦科技,-0.05,-166.76,,-1.79,,-2844.1,-166.69,,04-24
3599,2657,中科金财,-0.06,-120.7,,-0.91,,-2041.28,-120.86,,04-24
3600,2860,星帅尔,0.23,6.94,,2.8,,2521.01,3.04,,04-24
3601,300559,佳发教育,0.1,-7.89,,2.87,,2738.29,74.94,,04-24
3602,2965,祥鑫科技,0.27,-18.73,,2.41,,4002.06,8.34,,04-24
3603,2362,汉王科技,-0.02,-46.95,,-0.51,,-433.77,-46.93,,04-24
3604,300380,安硕信息,0.01,-50.0,,0.21,,90.91,-69.36,,04-24
3605,603031,安德利,0.11,120.0,,2.05,,1278.82,116.94,,04-24
3606,600879,航天电子,0.01,-59.38,,0.29,,3620.72,-58.01,,04-24
3607,767,晋控电力,0.03,725.0,,1.06,,8137.02,733.91,,04-24
